latitude,longitude,rwi,error
10.9951198,106.7541504,0.545,0.431
14.9766264,108.9074707,0.857,0.414
10.8440961,106.9299316,0.988,0.436
18.5108654,105.6115723,0.437,0.398
8.8090822,105.1501465,-0.879,0.395
13.8060751,108.2922363,-0.811,0.358
9.6982277,105.3918457,-0.166,0.394
19.7563639,105.7653809,1.182,0.429
13.0152618,108.4460449,-0.349,0.427
9.6549077,105.8752441,-0.070,0.414
10.8225151,107.5012207,-0.033,0.414
10.2176252,106.2707520,0.411,0.411
22.6241518,105.9411621,-0.614,0.369
10.5418209,107.3034668,-0.023,0.392
9.4165483,104.8425293,0.035,0.428
13.9553920,109.1491699,1.047,0.407
13.5925995,108.1823730,-0.372,0.389
11.1029466,106.7541504,1.140,0.420
22.0143603,106.7761230,-0.133,0.408
11.7920798,108.4020996,0.659,0.408
9.5682508,106.0729980,-0.091,0.434
11.7275454,107.2814941,-0.350,0.371
11.4046486,107.6110840,0.492,0.381
13.7847363,108.5559082,0.048,0.396
8.8525066,105.1940918,0.338,0.418
13.7420528,107.6110840,0.040,0.398
10.5418209,106.2927246,-0.439,0.473
21.5041851,106.3146973,-0.673,0.413
10.1311167,105.5895996,0.243,0.400
10.5850215,105.3039551,0.480,0.417
21.9124706,106.3146973,-0.158,0.392
11.8565990,106.6662598,-0.043,0.396
14.1046123,108.2263184,-0.198,0.410
21.5859348,104.8425293,-0.656,0.393
13.8914108,108.4899902,-0.332,0.377
10.7793483,105.7434082,-0.137,0.374
20.1487843,105.6115723,0.205,0.399
18.9478555,104.9743652,-0.190,0.385
13.4003068,108.4240723,0.842,0.431
19.2385495,104.1833496,-0.463,0.406
10.8656756,105.9851074,-0.208,0.399
21.7901067,104.1394043,-0.190,0.390
20.9716982,107.1496582,1.182,0.435
18.0727566,106.1608887,0.220,0.414
10.0878536,105.5456543,0.542,0.420
10.4986143,106.9738770,0.117,0.423
20.5813670,106.4685059,0.617,0.411
14.0193555,108.8195801,0.538,0.404
10.9088300,106.8200684,0.809,0.391
10.3041101,105.6994629,-0.001,0.417
19.9423689,105.8532715,0.632,0.409
