latitude,longitude,rwi,error
13.0794780,-85.4187012,0.019,0.322
13.5498812,-85.4626465,-0.725,0.300
13.1650736,-86.8908691,-0.283,0.375
12.4365763,-85.7263184,-0.499,0.387
12.6081759,-84.3200684,-0.404,0.326
12.9724418,-86.3415527,-0.165,0.398
12.7582314,-84.6716309,-0.601,0.329
13.0366691,-85.2648926,-0.585,0.312
13.8274120,-86.0339355,-0.234,0.296
12.4794869,-84.4299316,-0.678,0.335
11.9211029,-86.4953613,-0.096,0.397
14.1685340,-84.2102051,-0.405,0.310
12.5438394,-87.1545410,-0.039,0.466
13.4003068,-85.8801270,-0.526,0.393
12.2219175,-85.6384277,-0.193,0.405
12.3078021,-84.7814941,-0.707,0.317
13.1222796,-84.2761230,-0.443,0.307
12.5223904,-87.0446777,0.867,0.465
12.5438394,-86.9128418,0.269,0.424
12.4365763,-84.6057129,-0.451,0.325
12.9510290,-85.9460449,-0.625,0.384
13.2720261,-84.7814941,-0.996,0.325
11.0813844,-84.2541504,-0.432,0.330
11.9211029,-85.1330566,-0.678,0.410
11.2107336,-85.5285645,-0.324,0.380
13.3361750,-84.8034668,-0.176,0.301
12.1360050,-86.1437988,0.349,0.450
13.5925995,-84.8474121,-0.491,0.335
12.5009395,-85.3527832,-0.743,0.398
13.4216803,-84.9353027,-0.592,0.301
12.4794869,-84.5617676,-0.315,0.309
13.5285192,-84.9353027,-0.566,0.326
11.0166883,-85.0451660,-0.688,0.318
11.3184804,-84.3200684,-0.454,0.317
13.1436775,-86.0119629,0.293,0.368
12.3721972,-85.7043457,-0.335,0.369
14.0619878,-84.4738770,-0.780,0.304
12.8225137,-85.3308105,-0.500,0.345
12.6081759,-86.3415527,0.079,0.376
12.9724418,-85.3527832,-0.616,0.329
12.0930384,-85.5285645,-0.754,0.330
11.5123222,-85.8142090,-0.732,0.390
12.8867796,-84.9133301,-0.766,0.300
11.8781020,-86.4294434,-0.542,0.411
11.9855916,-84.7595215,-0.167,0.418
12.6724962,-85.5505371,-0.563,0.407
12.9296144,-85.5725098,-0.522,0.389
12.0930384,-86.3854980,0.442,0.386
13.1436775,-85.9899902,0.207,0.387
13.2078602,-85.3527832,-0.532,0.297
13.1436775,-85.1550293,-0.151,0.382
12.9296144,-87.2204590,-0.400,0.304
12.8439375,-86.3635254,-0.480,0.314
13.7633955,-85.7702637,-0.307,0.297
11.6845141,-86.3635254,0.145,0.407
13.6353101,-85.7922363,-0.586,0.356
11.3400249,-84.3200684,-0.508,0.341
12.5652867,-86.8908691,-0.491,0.431
