latitude,longitude,rwi,error
8.6136097,-3.6804199,0.030,0.359
6.8718928,-4.4274902,-0.325,0.363
9.8498038,-5.1086426,-0.359,0.331
6.9373327,-5.9216309,-0.481,0.395
5.5175751,-2.8234863,-0.078,0.324
10.1311167,-5.2844238,-0.647,0.323
5.2113056,-5.1965332,0.028,0.376
5.7581050,-4.8889160,-0.304,0.343
6.3698938,-6.5808105,-0.605,0.362
9.0695511,-6.2072754,-0.497,0.340
8.1788678,-4.9768066,-0.947,0.406
8.8525066,-7.9211426,-0.181,0.327
5.0362268,-6.5368652,-0.637,0.405
6.8937071,-7.2839355,-0.305,0.329
4.8173122,-6.8225098,-0.499,0.331
7.1990006,-3.4606934,-0.477,0.352
7.1117945,-8.0529785,-0.421,0.338
8.9393399,-5.6140137,-0.426,0.358
6.6100440,-6.0534668,-0.205,0.458
10.2176252,-5.9216309,-0.110,0.329
9.4598988,-5.7019043,-0.059,0.387
6.4354006,-6.6467285,-0.520,0.350
9.6549077,-5.6359863,-0.301,0.413
7.8089630,-6.3171387,-0.542,0.335
5.8236865,-3.9440918,0.217,0.453
6.5008990,-7.6574707,-0.691,0.329
7.0245718,-7.5695801,-0.500,0.354
7.5040887,-5.4162598,-0.164,0.374
5.9985331,-5.0207520,-0.449,0.339
5.2113056,-6.8664551,-0.522,0.347
8.0918616,-2.7355957,0.049,0.423
7.5258726,-5.1086426,-0.531,0.362
5.4738318,-4.9768066,-0.415,0.360
6.3043786,-5.6799316,-0.255,0.386
10.1527460,-5.6140137,-0.254,0.362
5.9548266,-6.5588379,-0.427,0.434
5.5394455,-3.8562012,-0.536,0.351
6.0422360,-3.4167480,-0.574,0.342
5.1456567,-6.3171387,-0.460,0.325
6.7628064,-6.2951660,-0.396,0.352
5.5394455,-6.1633301,-0.575,0.345
5.6706511,-5.0207520,-0.308,0.386
10.0229482,-6.8664551,-0.482,0.403
7.0245718,-6.6687012,-0.293,0.344
8.9393399,-6.8444824,-0.416,0.361
10.2824911,-6.4489746,-0.315,0.360
6.7409861,-6.7565918,-0.154,0.365
5.9329721,-5.0646973,-0.235,0.357
6.7628064,-3.4606934,-0.427,0.339
5.8674033,-6.1413574,-0.791,0.333
8.6787785,-2.7575684,-0.593,0.325
7.5040887,-6.7785645,-0.269,0.359
8.3528229,-6.2292480,-0.510,0.344
6.4354006,-5.2185059,-0.659,0.345
6.6536952,-6.0754395,-0.370,0.372
5.2769476,-6.4489746,-0.386,0.346
5.3863356,-6.7126465,-0.334,0.331
6.3262180,-3.7683105,-0.372,0.334
5.7362428,-6.7346191,-0.280,0.343
8.5484296,-7.6574707,-0.498,0.326
8.0483515,-5.9216309,-0.510,0.351
6.0640861,-6.7126465,-0.380,0.412
5.5831840,-6.8884277,-0.422,0.360
6.8282612,-7.1081543,-0.767,0.342
5.6925158,-3.5046387,-0.901,0.358
9.5899171,-6.3171387,-0.477,0.330
8.2006163,-3.1311035,-0.360,0.340
5.6050520,-6.5808105,-0.389,0.368
5.6706511,-7.3498535,-0.937,0.320
9.5899171,-5.4162598,-0.370,0.376
5.9985331,-6.7565918,-0.459,0.346
7.2425974,-3.7463379,-0.811,0.348
6.9373327,-3.6584473,-0.178,0.334
7.9613173,-3.4606934,0.008,0.443
6.7628064,-3.2409668,-0.688,0.335
7.4387304,-3.1750488,-0.593,0.333
8.3528229,-6.6687012,-0.246,0.334
5.6487856,-4.2956543,-0.608,0.366
4.9267785,-7.5036621,0.911,0.514
6.1077838,-3.2189941,-0.291,0.521
6.8500775,-8.2507324,0.309,0.339
8.5484296,-3.4387207,0.182,0.339
5.6706511,-5.3063965,0.009,0.397
10.0878536,-5.1965332,0.359,0.462
7.3079846,-3.5046387,-0.443,0.343
6.5008990,-5.3283691,-0.483,0.391
5.4957038,-2.8894043,-0.648,0.395
9.0478525,-6.1193848,-0.676,0.330
5.4300853,-2.9553223,-0.499,0.375
7.4387304,-4.3395996,-0.389,0.441
9.8714518,-6.7785645,-0.298,0.327
5.2113056,-4.5812988,-0.911,0.342
4.7954168,-6.4929199,-0.489,0.335
6.1296313,-5.8337402,-0.506,0.398
9.4382242,-5.4821777,-0.707,0.364
6.9155204,-7.6574707,-0.452,0.333
6.7846256,-7.3937988,0.606,0.475
10.0229482,-5.4162598,-1.033,0.327
5.2331870,-4.6911621,-0.746,0.350
5.7143797,-4.5812988,-0.818,0.390
6.3917304,-4.9768066,-0.348,0.387
6.4790672,-5.2404785,-0.864,0.345
5.1456567,-3.3728027,0.249,0.471
6.6536952,-4.6032715,-0.469,0.375
6.7846256,-8.2946777,-0.027,0.376
6.6536952,-7.4816895,-0.545,0.353
9.1129444,-6.5148926,-0.747,0.336
8.7873681,-5.6359863,-0.639,0.389
7.4169421,-4.8889160,0.212,0.379
7.7654229,-5.8776855,-0.613,0.372
7.7871935,-6.5148926,-0.679,0.335
9.7415422,-5.6579590,-0.451,0.332
7.0245718,-4.8449707,-0.266,0.376
6.9155204,-7.2180176,-0.496,0.328
9.9580298,-5.5480957,-0.642,0.336
7.1335976,-5.4382324,-0.621,0.380
9.6982277,-5.7238770,-0.532,0.329
5.6050520,-4.3395996,-0.531,0.359
7.2425974,-6.3391113,-0.310,0.351
6.3043786,-4.5153809,-0.216,0.388
8.6353339,-5.2624512,-0.282,0.397
9.6982277,-3.4606934,-0.481,0.325
7.5912178,-6.6247559,-0.442,0.329
5.4300853,-4.7351074,-0.686,0.361
5.2769476,-5.0207520,0.794,0.507
8.5049700,-6.6467285,-0.454,0.359
5.8455454,-6.0095215,-0.682,0.345
9.5249141,-6.4489746,-0.220,0.455
7.5694372,-7.7453613,-0.793,0.339
5.6487856,-3.3288574,-0.261,0.326
7.2425974,-6.2512207,-0.410,0.400
8.5918843,-2.7136230,-0.228,0.329
7.4823037,-3.2629395,0.988,0.515
