latitude,longitude,rwi,error
3.1514858,18.5998535,-0.463,0.342
-4.4230904,11.9641113,0.035,0.335
-2.9101249,12.8649902,-0.270,0.322
1.6587038,17.3693848,-0.244,0.336
1.1534865,17.3474121,-0.642,0.336
0.3625464,17.9406738,-0.499,0.337
-4.5326183,12.3156738,-0.144,0.330
-4.2039864,11.8103027,-0.617,0.331
3.4366581,17.7868652,-1.048,0.334
-0.0109863,15.7214355,-0.679,0.329
-3.8752158,13.7658691,-0.213,0.341
-4.2478122,15.3479004,-0.259,0.380
-3.8971380,14.1394043,-0.435,0.327
-2.8442900,13.7878418,-0.473,0.323
-1.8783255,15.9411621,-0.617,0.336
-4.0505767,13.7219238,-0.284,0.326
-0.3186019,17.7429199,-0.575,0.340
2.0100856,15.1721191,-0.691,0.358
-4.2258996,11.5466309,-0.694,0.330
-4.8392069,12.0959473,-0.187,0.337
-3.9629009,13.9636230,-0.274,0.327
-4.0067400,12.6232910,-0.108,0.341
-1.1095498,16.2048340,-0.311,0.350
-2.9978987,14.0295410,-0.347,0.322
-1.4170918,15.4138184,-0.562,0.329
2.8442900,18.0505371,-0.696,0.334
0.3625464,15.4138184,-0.532,0.331
-0.5822654,17.6550293,-0.746,0.336
-4.7735207,11.8542480,1.438,0.458
-1.7685179,15.7873535,-0.101,0.334
-4.6202287,13.4582520,-0.109,0.328
-1.6587038,15.3039551,-0.040,0.329
1.5488836,17.6989746,-0.480,0.338
-4.0944111,13.1066895,-0.476,0.328
-0.9997051,16.1389160,-0.085,0.403
-4.4230904,13.3923340,-0.452,0.327
-0.5602938,17.6770020,-0.647,0.336
-3.4366581,12.0300293,-0.467,0.328
-2.9320690,12.7331543,0.365,0.361
-4.7954168,11.8322754,1.145,0.461
-4.3354564,11.7224121,-0.475,0.330
-3.9190595,13.7438965,-0.060,0.325
-4.5545219,13.6560059,-0.370,0.326
3.1734250,18.6218262,-0.675,0.345
-0.2087398,17.6330566,-1.019,0.333
-1.6367402,15.9851074,-0.538,0.336
-4.7297265,13.3703613,-0.704,0.329
-4.5764249,12.3815918,-0.471,0.331
-0.1867672,14.1394043,-0.770,0.330
-3.1953637,13.8317871,-0.401,0.321
1.3731595,17.4792480,-0.428,0.336
-2.4931093,12.7331543,-0.131,0.325
-4.0724942,13.0627441,-0.289,0.343
-4.0944111,13.5241699,-0.390,0.325
-0.3405742,15.8752441,-0.283,0.345
-4.3135463,13.8537598,-0.228,0.329
-1.1974226,16.0510254,-0.206,0.352
-2.0979197,15.0842285,-0.185,0.329
-4.7078283,12.0959473,-0.386,0.329
-0.2307123,17.6770020,-0.411,0.334
-3.8971380,13.7878418,-0.095,0.326
-4.2039864,13.6779785,-0.335,0.342
3.1514858,18.5339355,-0.053,0.339
-0.5383221,14.9963379,-0.458,0.330
-4.5983271,11.8542480,-0.060,0.364
-0.2087398,17.6770020,-0.443,0.334
-2.2955282,15.8312988,-0.361,0.331
2.6906608,17.3254395,-0.015,0.346
-4.3792747,12.1398926,-0.110,0.363
-4.2916356,13.0407715,-0.528,0.331
-0.9997051,15.8312988,-0.451,0.334
-2.3613917,16.1169434,-0.277,0.337
0.3845186,14.7985840,-0.406,0.331
-3.8752158,12.3376465,0.277,0.325
-1.5928123,15.5895996,-0.456,0.331
-0.7800052,15.7434082,-0.867,0.331
-4.7735207,13.6120605,-0.279,0.327
-3.7217452,14.1613770,-0.462,0.325
2.0540032,16.0949707,-0.040,0.420
-4.2039864,13.3044434,0.876,0.380
-1.3951258,16.4245605,-0.644,0.336
1.4170918,16.3366699,-0.074,0.339
-4.1382430,11.5686035,-0.362,0.332
-1.2413579,14.9743652,-0.741,0.330
3.3269861,18.4680176,-0.686,0.337
-4.6202287,11.8542480,0.363,0.461
-1.2633253,16.1608887,0.124,0.388
-2.4492049,14.9084473,-0.473,0.324
-0.2307123,14.9304199,-0.352,0.328
-0.8898568,14.7546387,-0.213,0.332
-3.9848207,13.8977051,-0.022,0.328
-0.3625464,17.7429199,-0.246,0.341
-4.4669035,11.7224121,-0.134,0.398
-4.1601581,13.3264160,0.039,0.505
-1.5269188,15.8532715,-0.608,0.334
-0.9777357,14.5129395,-0.821,0.334
-4.9267785,12.0959473,0.216,0.334
-4.1820725,13.6779785,-0.210,0.326
-1.6147764,15.8752441,-0.205,0.400
-1.2852926,15.8972168,-0.033,0.367
-0.8239462,15.1281738,-0.537,0.329
-4.1820725,15.2819824,1.425,0.451
0.1428221,17.1936035,-0.837,0.332
-3.9409805,13.7219238,-0.531,0.325
1.9222467,17.3474121,-1.031,0.334
2.4492049,17.4792480,-1.433,0.333
-4.8392069,13.4362793,-0.434,0.328
-2.0320445,15.8752441,-0.404,0.365
-0.8239462,15.1062012,-0.527,0.329
1.9222467,18.0725098,-0.359,0.339
3.1514858,18.2702637,-0.728,0.335
-4.9705600,12.0520020,-0.424,0.411
2.7784514,17.9626465,-0.831,0.334
-1.5928123,15.9191895,-0.682,0.351
1.5708481,15.5456543,-0.573,0.354
-2.3613917,15.2600098,-0.596,0.325
2.0100856,18.0725098,-0.178,0.336
-4.0067400,13.9855957,-0.254,0.343
-4.4230904,13.0407715,-0.340,0.329
-4.0505767,12.6892090,-0.431,0.329
-1.5269188,14.9963379,-0.254,0.330
-5.0143386,12.0080566,-0.342,0.338
-3.8313699,12.0520020,0.082,0.327
-0.2746571,15.8532715,-1.109,0.330
-2.8662354,13.7878418,-0.390,0.323
-4.2039864,13.6999512,-0.515,0.327
1.5488836,17.3913574,-0.353,0.337
-2.4052990,12.7331543,0.010,0.341
1.6147764,18.0285645,-0.603,0.358
3.4366581,17.1716309,-0.806,0.331
-4.2697242,14.3811035,-0.229,0.334
-2.5589632,14.7546387,0.078,0.369
3.4366581,16.9519043,-0.741,0.330
1.9661667,15.0402832,-0.796,0.362
-0.5822654,17.6330566,-0.916,0.335
-4.8829942,13.4143066,-0.650,0.328
-1.7465556,15.9411621,-0.340,0.361
-2.4272521,12.8649902,-0.776,0.328
-1.2413579,16.0070801,-0.562,0.350
-1.4610233,15.7653809,-0.206,0.331
-3.0417830,14.0734863,-0.576,0.322
-0.9118267,15.1721191,-0.159,0.329
2.9978987,18.0505371,-0.958,0.335
1.5928123,15.9411621,-0.829,0.338
2.0759616,14.0954590,-1.099,0.360
1.8124418,14.6667480,-0.689,0.339
0.0549316,15.8752441,-1.246,0.345
-3.4366581,13.2604980,-0.695,0.322
0.1208495,15.6335449,-0.688,0.392
-1.4170918,15.8752441,-0.698,0.334
-1.0875811,15.2600098,-0.314,0.353
-4.9048867,12.0520020,-0.793,0.350
-1.7465556,14.9963379,0.053,0.331
1.0436434,17.0397949,-0.515,0.333
-0.2307123,17.1716309,-0.818,0.330
2.1418349,13.9416504,0.238,0.458
-0.4064907,17.7209473,-0.404,0.334
3.4366581,17.4792480,-0.937,0.333
-1.2852926,15.7434082,-0.434,0.332
-1.8563646,15.8752441,-0.534,0.380
-0.7800052,14.7546387,-0.432,0.332
-4.1382430,13.7438965,-0.803,0.327
3.1076060,18.5119629,-0.160,0.337
3.4585910,17.7868652,-0.828,0.334
-3.9848207,13.5900879,-0.020,0.325
