latitude,longitude,rwi,error
15.5277906,-11.8542480,-0.721,0.263
16.5835521,-11.3269043,-0.535,0.269
16.6888167,-15.3039551,-0.531,0.262
15.3795428,-11.1071777,-0.964,0.263
17.8846589,-12.2937012,-0.719,0.260
17.0042615,-16.0949707,-0.014,0.323
20.2931131,-12.9968262,-0.227,0.243
15.5066188,-9.7888184,-0.717,0.284
17.2981985,-10.8654785,-0.847,0.262
15.8239658,-12.3156738,-0.753,0.262
18.5525320,-11.4367676,1.704,0.393
17.2981985,-11.8322754,-0.381,0.255
18.0936440,-15.9631348,0.735,0.366
16.7309063,-11.5686035,-0.636,0.255
16.5414301,-14.0075684,-0.817,0.266
17.0042615,-13.1286621,-0.224,0.258
18.0100796,-16.0290527,0.053,0.394
15.6124559,-12.4694824,-0.604,0.265
15.8873757,-8.3825684,-0.277,0.266
15.6124559,-7.3937988,-0.935,0.269
17.8219152,-12.3156738,-0.864,0.264
16.1197076,-13.2385254,-0.307,0.269
15.6547754,-9.3054199,-0.942,0.267
15.9718913,-7.6574707,-0.265,0.270
15.1251586,-11.9641113,-0.648,0.273
15.5701276,-8.1628418,-0.152,0.268
16.4360849,-13.4582520,-0.794,0.264
17.8637468,-12.1398926,-0.867,0.259
18.0936440,-12.1398926,-0.522,0.260
15.5277906,-8.7341309,-0.493,0.271
15.5277906,-9.0637207,-1.430,0.282
16.3306825,-13.7438965,-0.218,0.261
17.3191761,-14.5129395,-0.727,0.258
17.0042615,-14.4470215,-0.501,0.261
15.8873757,-12.3156738,-0.884,0.275
17.4869108,-11.4807129,-0.305,0.264
18.0518668,-15.9851074,1.368,0.354
16.2674138,-11.0632324,-0.154,0.258
18.1980434,-15.8752441,-0.157,0.309
15.7182383,-8.6682129,-0.228,0.300
17.0882909,-13.4582520,-0.447,0.259
15.6547754,-8.3825684,-0.471,0.269
17.3611242,-14.9743652,-0.479,0.263
15.7605359,-9.8327637,-0.543,0.267
16.5203656,-15.8093262,0.928,0.397
15.7816814,-7.9431152,-0.001,0.266
16.0563712,-7.0422363,-0.716,0.268
16.9412147,-15.1501465,-0.607,0.258
16.7729866,-14.1174316,-0.749,0.342
16.7309063,-15.6555176,-0.244,0.259
15.7393882,-10.4260254,-0.530,0.265
18.3440975,-11.6564941,-0.172,0.369
20.6636257,-12.8869629,-0.025,0.239
17.1092924,-12.7111816,-0.516,0.255
15.6970862,-8.7341309,-0.498,0.268
15.7393882,-9.0197754,-0.483,0.280
16.9201944,-12.4475098,-0.759,0.257
16.8991717,-10.1403809,-0.853,0.261
17.5288204,-11.9860840,-0.464,0.259
15.8239658,-6.5368652,-0.770,0.264
16.1619207,-13.1066895,-0.142,0.265
15.9296380,-9.0856934,0.033,0.264
16.0985977,-11.1950684,-0.079,0.259
20.8485448,-17.0397949,0.863,0.411
16.5203656,-10.2062988,0.062,0.285
16.7309063,-10.9313965,-1.023,0.258
15.8662413,-10.3820801,-0.621,0.317
16.4360849,-12.6892090,-0.431,0.276
15.6124559,-10.2062988,-0.788,0.270
16.6888167,-10.8215332,-0.665,0.258
15.3795428,-9.9206543,-0.593,0.284
17.1302914,-13.5461426,-0.403,0.266
16.8150577,-16.0949707,-0.353,0.369
15.7605359,-11.6125488,-0.257,0.270
16.1197076,-10.7116699,-0.932,0.261
15.1675773,-12.1838379,0.816,0.462
15.6124559,-10.5578613,-0.555,0.265
15.7605359,-9.0637207,-0.407,0.266
15.7816814,-5.8117676,-0.482,0.259
16.0985977,-11.9641113,-0.551,0.259
15.7393882,-7.3498535,-0.757,0.268
16.1830238,-12.5573730,-0.317,0.264
